sensor_1
"0,3367520221"
"0,4669061793"
"0,7067623669"
"0,1644740607"
"0,5062886226"
"0,6064535702"
"0,4285429644"
"0,3893507881"
"0,006958991628"
"0,2083576906"
"0,1100978727"
"0,725543625"
"0,7247803704"
"0,153831307"
"0,6485158939"
"0,2112393392"
"0,7860948802"
"0,7643975454"
"0,7018800904"
"0,002836453426"
"0,529225568"
"0,9529332577"
"0,4075484935"
"0,2802005526"
"0,1974774914"
"0,758998455"
"0,2224295639"
"0,2685205659"
"0,3737779907"
"0,3524665054"
"0,7849414602"
"0,04720694459"
"0,8813516219"
"0,02013401419"
"0,4180702635"
"0,8875608737"
"0,8601776049"
"0,6119036808"
"0,3939190571"
"0,9634839825"
"0,9955780529"
"0,4162968723"
"0,362366154"
"0,4132859753"
"0,4231380465"
"0,4594673101"
"0,4099275815"
"0,8956872901"
"0,6632588252"
"0,7775508708"
"0,05964537374"
"0,9794026796"
"0,04899850123"
"0,2991010096"
"0,148799481"
"0,9332309353"
"0,5024545983"
"0,5925228542"
"0,92846841"
"0,7423645073"
"0,1877958116"
"0,8828336589"
"0,9174393959"
"0,4666727328"
"0,5231506897"
"0,4227407834"
"0,01269612516"
"0,378000369"
"0,2689133836"
"0,5149429843"
"0,1096883751"
"0,6660630662"
"0,9266277775"
"0,2257243422"
"0,0178142799"
"0,8863099763"
"0,4804628597"
"0,1043247203"
"0,7700228359"
"0,7381631419"
"0,5923938117"
"0,02823421245"
"0,520170713"
"0,2083317594"
"0,7225551096"
"0,6314734918"
"0,09774386684"
"0,591439305"
"0,287832962"
"0,6410860651"
"0,9467811763"
"0,4089898709"
"0,8946165109"
"0,8464818145"
"0,6143138073"
"0,7877393955"
"0,8857283311"
"0,356936227"
"0,1733604979"
"0,429826577"
"0,926906902"
"0,2644633938"
"0,9664958768"
"0,9095574265"
"0,1248143759"
"0,8224442729"
"0,8382348564"
"0,6655259091"
"0,2163955879"
"0,7748070831"
"0,5879533618"
"0,7217930767"
"0,6985152195"
"0,5262195989"
"0,7197918175"
"0,8681353006"
"0,3771512521"
"0,4306675537"
"0,6919644823"
"0,7569118677"
"0,7070255353"
"0,593957919"
"0,7751242495"
"0,1328910308"
"0,4654025061"
"0,2350990018"
"0,3179092757"
"0,202412557"
"0,7578897463"
"0,8321739016"
"0,6875241079"
"0,969554118"
"0,08942499609"
"0,9902382785"
"0,404184614"
"0,2195079068"
"0,2502360335"
"0,2119362055"
"0,02048282195"
"0,7131625507"
"0,06441138966"
"0,5259435676"
"0,1102038302"
"0,07192511484"
"0,627821443"
"0,23401123"
"0,3258541632"
"0,7781063441"
"0,5224806897"
"0,8742947816"
"0,860136901"
"0,6937319996"
"0,6360443068"
"0,8668219508"
"0,8038359191"
"0,5094316136"
"0,6379826851"
"0,20636218"
"0,8310478034"
"0,5750955007"
"0,8680800676"
"0,9986277455"
"0,3624268234"
"0,6352798487"
"0,3782543353"
"0,5976491048"
"0,8580848783"
"0,0948783732"
"0,135297029"
"0,5953317535"
"0,1740146"
"0,5743687809"
"0,9399838613"
"0,938615524"
"0,9793808588"
"0,678980657"
"0,447107977"
"0,00532190238"
"0,07675184518"
"0,1024209153"
"0,781339124"
"0,5566881354"
"0,09331840158"
"0,4133318972"
"0,6354143531"
"0,1027519327"
"0,4183755241"
"0,1314460836"
"0,4100164125"
"0,36616379"
"0,4508179214"
"0,9904406605"
"0,9087986335"
"0,210668573"
"0,1901268587"
"0,6057843035"
"0,3373656793"
"0,6124119637"
"0,9553032472"
"0,1184072254"
"0,8716217512"
"0,9953910717"
"0,5484271959"
"0,768815087"
"0,8587490975"
"0,5267831039"
"0,4930021145"
"0,7713060588"
"0,7931814608"
"0,7735496319"
"0,0719668499"
"0,3042395343"
"0,5702883301"
"0,4586284693"
"0,766237082"
"0,9098441126"
"0,1620878955"
"0,9231885614"
"0,3518624555"
"0,1058413773"
"0,7821575108"
"0,3008382943"
"0,3523636833"
"0,5512012347"
"0,8110128779"
"0,340340736"
"0,7625396986"
"0,6796333929"
"0,2385778115"
"0,2753041296"
"0,9610115892"
"0,3169590155"
"0,14696881"
"0,1324795083"
"0,5109971633"
"0,4322951784"
"0,804669771"
"0,3947117652"
"0,1122853758"
"0,8380242098"
"0,2722736821"
"0,9902542656"
"0,3121079893"
"0,3498088046"
"0,03032008394"
"0,1670711007"
"0,7085809192"
"0,6454530476"
"0,03135839026"
"0,9289159107"
"0,2876152056"
"0,8201983623"
"0,7512185121"
"0,3593888105"
"0,2226738551"
"0,4260826698"
"0,2685725219"
"0,3408386408"
"0,9364772202"
"0,6042798375"
"0,1372215651"
"0,886890595"
"0,4747362515"
"0,771875966"
"0,8321450014"
"0,5505440212"
"0,2742196935"
"0,2083275289"
"0,8481991852"
"0,1441989"
"0,220937598"
"0,8018860712"
"0,1094557476"
"0,313633873"
"0,488950002"
"0,16256302"
"0,2075203915"
"0,3448723983"
"0,02628680164"
"0,2857466448"
"0,1287745327"
"0,9510380064"
"0,7116904827"
"0,9593734644"
"0,5533345281"
"0,6857135701"
"0,144370841"
"0,1475943123"
"0,5126235308"
"0,05998328318"
"0,7486868039"
"0,655164844"
"0,1778040619"
"0,402250697"
"0,3766469382"
"0,4793295814"
"0,8179194854"
"0,9930898676"
"0,8733477681"
"0,3897568788"
"0,5144453169"
"0,03180027245"
"0,1339439526"
"0,4421222771"
"0,04805207921"
"0,5470014997"
"0,02547262919"
"0,3272256568"
"0,4837333943"
"0,4505162693"
"0,1728296261"
"0,6850678594"
"0,3720544291"
"0,55195548"
"0,01542223769"
"0,7721002528"
"0,1571274195"
"0,5008325885"
"0,7294998372"
"0,159900944"
"0,3360222832"
"0,3036988471"
"0,5808902838"
"0,4648196062"
"0,1496725817"
"0,2757046736"
"0,02384599489"
"0,4606721589"
"0,1019377583"
"0,0291571319"
"0,3939310919"
"0,3103559641"
"0,4013349511"
"0,3760567437"
"0,3563568859"
"0,06729460485"
"0,4990544733"
"0,8272616858"
"0,3658996335"
"0,04391098773"
"0,2572255611"
"0,707840889"
"0,2705113526"
"0,1218662239"
"0,9229995494"
"0,7763420173"
"0,8479607117"
"0,5875908808"
"0,006869852043"
"0,6351141761"
"0,503317854"
"0,616674307"
"0,3677495201"
"0,1494892921"
"0,5748231704"
"0,1019668246"
"0,2926787195"
"0,555540134"
"0,6966572795"
"0,1227883772"
"0,1256357784"
"0,9292972439"
"0,449355253"
"0,9864268618"
"0,04777761163"
"0,2147206722"
"0,09208522527"
"0,4381476585"
"0,9405361787"
"0,06338688326"
"0,515737897"
"0,3322256113"
"0,8733496901"
"0,3257650014"
"0,6817500339"
"0,7840494618"
"0,6494088168"
"0,1521209595"
"0,7188116049"
"0,5821378133"
"0,01564932518"
"0,3105014674"
"0,5380827574"
"0,4289447218"
"0,5973245223"
"0,5099148397"
"0,2972734892"
"0,4006223939"
"0,3528424706"
"0,228738727"
"0,2949152906"
"0,8684468748"
"0,3611539907"
"0,7915496637"
"0,9083807079"
"0,008402741883"
"0,05182980778"
"0,211982661"
"0,002683200101"
"0,9404603615"
"0,5670659634"
"0,6248942209"
"0,8318165081"
"0,4853700292"
"0,8052089294"
"0,9680147904"
"0,8303689529"
"0,5043350142"
"0,8369927016"
"0,9414419085"
"0,8503749667"
"0,7957152744"
"0,8085322495"
"0,172739043"
"0,3368423888"
"0,5629526193"
"0,1492190813"
"0,9460686135"
"0,6551210854"
"0,5391968253"
"0,8880162464"
"0,8157026929"
"0,2842543134"
"0,9566518013"
"0,1482514005"
"0,9174182426"
"0,8726819341"
"0,682449294"
"0,438858868"
"0,8156979363"
"0,2161395112"
"0,007897528553"
"0,1891221703"
"0,2803219741"
"0,06232571704"
"0,774240227"
"0,0843209359"
"0,4728501582"
"0,2728855847"
"0,745601587"
"0,1512872592"
"0,6416572613"
"0,2804843876"
"0,3985808632"
"0,2157280132"
"0,5735994666"
"0,9672236438"
"0,5880000615"
"0,3072716097"
"0,731053118"
"0,06037648501"
"0,8695969565"
"0,8235489228"
"0,2149813454"
"0,8923973623"
"0,6129942984"
"0,7812196498"
"0,4378480054"
"0,9043864228"
"0,4220663679"
"0,279707254"
"0,664612982"
"0,5856664334"
"0,7948614102"
"0,3825067911"
"0,3857060682"
"0,6368561795"
"0,4015292147"
"0,9812818882"
"0,8227914701"
"0,01980071143"
"0,8362407447"
"0,8495682314"
"0,736298703"
"0,2149460157"
"0,2078770385"
"0,0157530519"
"0,1031098399"
"0,4452213752"
"0,4743024159"
"0,7891011794"
"0,1634569306"
"0,8452201172"
"0,996327352"
"0,2579499517"
"0,7979976764"
"0,5554452597"
"0,3900042531"
"0,8457970392"
"0,1892015484"
"0,5036137195"
"0,3896895121"
"0,5588563865"
"0,2455921946"
"0,1984888034"
"0,09934333172"
"0,8877595147"
"0,3230567797"
"0,2064378154"
"0,7058285554"
"0,9364305034"
"0,3643460636"
"0,1068875562"
"0,4555084941"
"0,242765017"
"0,6960538977"
"0,6300776371"
"0,4542328169"
"0,9285948779"
"0,3717783915"
"0,3689876733"
"0,6408398088"
"0,2705215794"
"0,130831084"
"0,9270412429"
"0,1055919902"
"0,5185533878"
"0,7537750085"
"0,6141657943"
"0,7775016368"
"0,8060826265"
"0,8392356802"
"0,836014603"
"0,388291532"
"0,2925909072"
"0,800844272"
"0,1346331594"
"0,5357751411"
"0,259571779"
"0,1888351579"
"0,4335790303"
"0,6157300173"
"0,7405121925"
"0,2777347767"
"0,4164806817"
"0,3688767375"
"0,4073748551"
"0,2297429742"
"0,1252477146"
"0,7983652203"
"0,8588761874"
"0,04282100996"
"0,8026208066"
"0,2532087326"
"0,1599554217"
"0,9231658249"
"0,7234771396"
"0,5443957758"
"0,4671819781"
"0,6836633842"
"0,260282659"
"0,0629482658"
"0,8414503155"
"0,2630779763"
"0,7103099994"
"0,002984066354"
"0,8971625572"
"0,4851489347"
"0,475716751"
"0,9578808549"
"0,7662008712"
"0,7324296438"
"0,03230568551"
"0,3539270204"
"0,9653430541"
"0,2966185846"
"0,7487652209"
"0,4133849974"
"0,1473767886"
"0,7852950905"
"0,02541446049"
"0,5976808768"
"0,3890189118"
"0,1143878247"
"0,4099542704"
"0,7714736259"
"0,6228481909"
"0,2963670187"
"0,3174520374"
"0,6496461299"
"0,05581119518"
"0,4460662855"
"0,7327646309"
"0,441799193"
"0,9334628135"
"0,1692033375"
"0,8058301836"
"0,9926191372"
"0,8069544311"
"0,7730833377"
"0,5637365974"
"0,1315282189"
"0,5388839425"
"0,5446327227"
"0,05820019289"
"0,3913163409"
"0,6444739481"
"0,67782509"
"0,1430657979"
"0,7329918322"
"0,2061457504"
"0,3007249863"
"0,7336649276"
"0,4228775651"
"0,5224082282"
"0,451789732"
"0,8383458993"
"0,7480183986"
"0,8560822537"
"0,785732767"
"0,8722162969"
"0,8272544803"
"0,1322333199"
"0,2511671043"
"0,7641145019"
"0,377854386"
"0,2027858461"
"0,9754105075"
"0,1500537454"
"0,9313906895"
"0,3426448925"
"0,1162487989"
"0,5098585941"
"0,6575802116"
"0,9712521005"
"0,4961173271"
"0,4484405675"
"0,6510995505"
"0,2038546013"
"0,4210750929"
"0,4491357066"
"0,2639265096"
"0,7283667278"
"0,2051096142"
"0,3337540299"
"0,8245458527"
"0,6765566777"
